id,cap_name,type,prevParentId,prevId,capability_lib_id,industry_tree_id,company_id,hierarchy_id,parentId,tags,location,technologies,mpath,capability
1664,Hazardous Materials Management,master,22773,22775,991,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1664.,
1665,Waste Management,master,22773,22776,945,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1665.,
1666,Health & Safety,master,22763,22777,463,,,6,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1666.,
1667,Incident Management,master,22777,22778,480,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1667.,
1668,Quality Monitoring,master,22751,22779,749,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1668.,
1669,Regulatory Management,master,22336,22780,778,,,5,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1669.,
1670,Reporting & Submissions,master,22336,22781,791,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1670.,
1671,Regulatory,master,22781,22782,775,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1671.,
1672,Compliance Management,master,22781,22783,257,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1672.,
1673,Legal,master,22781,22784,527,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1673.,
1674,FDA Management,master,22763,22785,423,,,7,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1674.,
1675,Process Design,master,22785,22786,698,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1675.,
1676,Design of Experiment (DOE),master,22786,22787,364,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1676.,
1677,Quality by Design (QBD),master,22786,22788,747,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1677.,
1678,Process Analytical Technology (PAT),master,22786,22789,697,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1678.,
1679,Critical Process Parameters (CPP),master,22786,22790,303,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1679.,
1680,Critical Quality Attributes (CQA),master,22786,22791,304,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1680.,
1681,Process Qualification,master,22785,22792,700,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1681.,
1682,Process Verification,master,22792,22793,701,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1682.,
1683,Process Monitoring & Measurement,master,22792,22794,699,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1683.,
1684,Public Affairs Lobbying,master,22328,22795,742,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1684.,
1685,Sales & Marketing Management,master,20629,22796,827,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1685.,
1686,Customer Analysis & Segmentation,master,22807,22797,314,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1686.,
1687,Channel Management,master,22796,22798,210,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1687.,
1688,eCommerce,master,22798,22799,393,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1688.,
1689,Field Sales,master,22798,22800,425,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1689.,
1690,Aftermarket Sales,master,22798,22801,98,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1690.,
1691,Pricing & Quoting,master,22798,22802,692,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1691.,
1692,Omnichannel,master,22798,22803,603,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1692.,
1693,Social Media,master,22798,22804,869,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1693.,
1694,Partner,master,22798,22805,633,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1694.,
1695,Distributor Management,master,22798,22806,379,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1695.,
1696,Customer Relationship Management,master,22796,22807,336,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1696.,
1697,Offer Management,master,22811,22808,602,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1697.,
1698,Direct Sales,master,23661,22809,370,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1698.,
1699,Indirect Sales,master,23661,22810,483,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1699.,
1700,Estimating & Quoting Management,master,23661,22811,1057,,,5,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1700.,
1701,CPQ,master,22811,22812,1222,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1701.,
1702,Product Configurator,master,22812,22813,1352,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1702.,
1703,Matrix-Based,master,22813,22814,1396,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1703.,
1704,Rules Based,master,22813,22815,1397,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1704.,
1705,Web-Enabled,master,22813,22816,1398,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1705.,
1706,Parametric Configurator,master,22813,22817,1399,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1706.,
1707,Systems Configurator,master,22813,22818,1400,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1707.,
1708,Apparel Pricing Management,master,22812,22819,1353,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1708.,
1709,Speeds and Feeds Management,master,22812,22820,1354,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1709.,
1710,Metals Estimator,master,22812,22821,1355,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1710.,
1711,Pricelists Management,master,22811,22822,1223,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1711.,
1712,Catalog Management,master,22822,22823,1356,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1712.,
1713,Promotions Management,master,22811,22824,1224,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1713.,
1714,Rebate Management,master,22811,22825,1131,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1714.,
1715,eCommerce,master,22811,22826,393,,,5,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1715.,
1716,Portal Management,master,22826,22827,1357,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1716.,
1717,Shopping Cart,master,22826,22828,1358,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1717.,
1718,Chatbot,master,22826,22829,1109,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1718.,
1719,Documentation Management,master,22826,22830,380,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1719.,
1720,Custom Estimating / Bid Management,master,22811,22831,1225,,,6,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1720.,
1721,Contracts & Proposal Management,master,22811,22832,1226,,,7,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1721.,
1722,Capable to Promise Management,master,22811,22833,1227,,,8,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1722.,
1723,Workflow Management,master,22811,22834,1228,,,9,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1723.,
1724,Contact Management,master,22807,22835,1120,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1724.,
1725,Opportunity Management,master,22807,22836,1229,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1725.,
1726,Sales Funnel Management,master,22839,22837,1230,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1726.,
1727,Customer Scorecard,master,6385,22838,1231,,,5,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1727.,
1728,Sales Forecasting,master,23661,22839,1058,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1728.,
1729,S & OP,master,22839,22840,1232,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1729.,
1730,Funnel Management,master,6385,22841,1233,,,6,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1730.,
1731,Forecast Reporting,master,22839,22842,1234,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1731.,
1732,Compensation Management,master,22839,22843,1235,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1732.,
1733,Salesforce Management,master,23661,22844,1059,,,6,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1733.,
1734,Direct Sales,master,22844,22845,370,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1734.,
1735,Indirect Sales,master,22844,22846,483,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1735.,
1736,Sales Channel,master,22844,22847,1236,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1736.,
1737,Omnichannel,master,22844,22848,603,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1737.,
1738,eCommerce,master,22848,22849,393,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1738.,
1739,Field Sales,master,22848,22850,425,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1739.,
1740,Omnichannel,master,22848,22851,603,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1740.,
1741,Social Media,master,22848,22852,869,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1741.,
1742,Partner,master,22848,22853,633,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1742.,
1743,Distributor Management,master,22848,22854,379,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1743.,
1744,Dealer Management,master,22848,22855,1342,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1744.,
1745,Aftermarket,master,22844,22856,1237,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1745.,
1746,Sales Operations,master,23661,22857,1060,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1746.,
1747,Order Processing,master,22857,22858,1238,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1747.,
1748,Customer Account Management,master,6385,22859,311,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1748.,
1749,Managed Services,master,22381,22860,1359,,,11,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1749.,
1750,Contracts Management,master,22381,22861,1360,,,12,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1750.,
1751,Complaint Management,master,22381,22862,1361,,,13,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1751.,
1752,Reservation & Allocation Processing,master,22857,22863,1239,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1752.,
1753,EDI,master,22857,22864,1240,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1753.,
1754,Release Management,master,22857,22865,1241,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1754.,
1755,Customer Advocacy,master,22381,22866,1112,,,9,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1755.,
1756,Aftermarket Service,master,22380,22867,99,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1756.,
1757,Auctions,master,22867,22868,122,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1757.,
1758,Pricing,master,22867,22869,691,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1758.,
1759,Returns and Reclamations,master,22867,22870,1242,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1759.,
1760,Core Swaps,master,22867,22871,1243,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1760.,
1761,Store/Warehouse,master,20629,22872,887,,,5,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1761.,
1762,Demand Forecast,master,6385,22873,359,,,43,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1762.,
1763,Demand Management,master,22872,22874,360,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1763.,
1764,Inventory Visibility,master,22874,22875,510,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1764.,
1765,Scheduling,master,22874,22876,836,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1765.,
1766,Inbound/Receive,master,22872,22877,479,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1766.,
1767,Receiving,master,22877,22878,763,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1767.,
1768,Sort and Stock,master,22877,22879,872,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1768.,
1769,Pick/Pack/Ship,master,22877,22880,663,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1769.,
1770,Inventory Management,master,22872,22881,507,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1770.,
1771,Augmented Reality,master,22664,22882,125,,,9,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1771.,
1772,Autonomous Vehicles,master,6385,22883,129,,,17,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1772.,
1773,"Barcode Label, Thermal Printers",master,22881,22884,144,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1773.,
1774,Gesture Recognition,master,22897,22885,456,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1774.,
1775,Inventory Visibility,master,22881,22886,510,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1775.,
1776,Multi-echelon Inventory Optimization,master,22881,22887,593,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1776.,
1777,Numerical Control,master,22881,22888,600,,,5,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1777.,
1778,Optimization,master,22881,22889,614,,,6,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1778.,
1779,Pallet Design (New Materials),master,22611,22890,629,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1779.,
1780,Predict,master,22881,22891,684,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1780.,
1781,Report,master,22881,22892,787,,,8,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1781.,
1782,RFID-based Inventory Management System,master,22904,22893,805,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1782.,
1783,Robotics,master,22664,22894,815,,,8,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1783.,
1784,Track,master,22881,22895,913,,,7,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1784.,
1785,Virtual Reality,master,22664,22896,936,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1785.,
1786,Wireless Industrial Gloves,master,22664,22897,949,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1786.,
1787,Storage,master,22903,22898,885,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1787.,
1788,Cold Storage,master,22898,22899,1244,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1788.,
1789,Clean Room Storage,master,22898,22900,1245,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1789.,
1790,Caged Materials,master,22898,22901,1246,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1790.,
1791,Material Review Board (MRB),master,22898,22902,1247,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1791.,
1792,Warehouse Management,master,22872,22903,1061,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1792.,
1793,Warehouse Management System (WMS),master,22903,22904,1248,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1793.,
1794,WMS Lean Management,master,22903,22905,1249,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1794.,
1795,Kaizen Initiatives,master,22905,22906,1362,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1795.,
1796,Gemba Walks,master,22905,22907,1363,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1796.,
1797,Six Sigma,master,22905,22908,1364,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1797.,
1798,Supply Chain Management,master,20629,22909,899,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1798.,
1799,Fleet Management,master,6385,22910,441,,,55,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1799.,
1800,Forecast & Demand Planning,master,6385,22911,442,,,52,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1800.,
1801,Plan,master,6385,22912,15,,,50,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1801.,
1802,Procure,master,6385,22913,703,,,51,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1802.,
1803,Returns Management,master,22909,22914,800,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1803.,
1804,Source/Procure,master,22909,22915,873,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1804.,
1805,Supplier Relationship Management,master,22915,22916,898,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1805.,
1806,Vendor Management,master,22916,22917,933,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1806.,
1807,Supplier Contracting,master,22916,22918,896,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1807.,
1808,Negotiation,master,22916,22919,596,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1808.,
1809,Monitor,master,22916,22920,582,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1809.,
1810,Supplier Relationship Management,master,6385,22921,898,,,20,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1810.,
1811,Vendor Management,master,22921,22922,933,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1811.,
1812,Supplier Contracting,master,22921,22923,896,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1812.,
1813,Negotiation,master,22921,22924,596,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1813.,
1814,Monitor,master,22921,22925,582,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1814.,
1815,Track,master,22915,22926,913,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1815.,
1816,Monitor & Predictive Alerts,master,22926,22927,583,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1816.,
1817,Lot Tracking & Traceability,master,22926,22928,541,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1817.,
1818,Plan/Design,master,22909,22929,664,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1818.,
1819,Demand Planning,master,22929,22930,361,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1819.,
1820,Forecasting,master,22930,22931,444,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1820.,
1821,Monitor & Revise,master,22930,22932,584,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1821.,
1822,Continuous Replenishment,master,22930,22933,275,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1822.,
1823,Distribution Planning,master,22929,22934,377,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1823.,
1824,Capacity Utilization,master,22934,22935,184,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1824.,
1825,Destination Requirements,master,22934,22936,365,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1825.,
