id,cap_name,type,industry_tree_id,company_id,parentId,mpath,capability_lib_id,capability,tags,location,technologies,hierarchy_id
17687,Human Resources,master,,,17655,6385.13727.17655.17687.,494,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17689,Building/Facility,master,,,17655,6385.13727.17655.17689.,188,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17691,Product Development,master,,,13727,6385.13727.17691.,737,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17692,Portfolio Strategy,master,,,6385,6385.17692.,703,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],162
17695,Product Planning & Analysis,master,,,17691,6385.13727.17691.17695.,97,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17697,Concept Selling Strategy,master,,,17691,6385.13727.17691.17697.,284,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17699,Product Tracking,master,,,17691,6385.13727.17691.17699.,752,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17701,"Pricing, Reserving Analysis",master,,,17691,6385.13727.17691.17701.,719,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17703,Product Set Rules Capabilities,master,,,17691,6385.13727.17691.17703.,750,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17705,Product Maintenance,master,,,17691,6385.13727.17691.17705.,743,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17707,Product Development,master,,,17691,6385.13727.17691.17707.,737,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17709,Reinsurance Program,master,,,17691,6385.13727.17691.17709.,806,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17711,Create Illustration Capabilities,master,,,17691,6385.13727.17691.17711.,319,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17713,Business Acquisition,master,,,13727,6385.13727.17713.,193,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17714,Market Plan,master,,,6385,6385.17714.,589,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],163
17717,Market Segment Analysis (Includes Competitive Analysis & Market Research),master,,,17713,6385.13727.17713.17717.,593,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17719,Sales Programs,master,,,17713,6385.13727.17713.17719.,857,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17721,Producer Portfolio Analysis,master,,,17713,6385.13727.17713.17721.,732,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17723,Risk Management Underwritting (Individual),master,,,13727,6385.13727.17723.,837,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17724,Reinsurance Strategy,master,,,6385,6385.17724.,807,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],164
17727,Rating,master,,,17723,6385.13727.17723.17727.,784,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17729,Underwriting Decisioning,master,,,17723,6385.13727.17723.17729.,956,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17731,Reinsurance Treaties,master,,,17723,6385.13727.17723.17731.,808,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17733,Policy Admin & Service,master,,,13727,6385.13727.17733.,698,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17734,Operations Planning,master,,,6385,6385.17734.,638,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],165
17737,Operations Control (Includes workflow),master,,,17733,6385.13727.17733.17737.,636,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17739,Collections,master,,,17733,6385.13727.17733.17739.,270,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17741,"Policy Processing (Renewal, Endorsements, Issuance)",master,,,17733,6385.13727.17733.17741.,700,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17743,Product Setup & Maintenance,master,,,17733,6385.13727.17733.17743.,751,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17745,Collection/Returns,master,,,17733,6385.13727.17733.17745.,269,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17747,Billing,master,,,17733,6385.13727.17733.17747.,165,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17749,Relationship Management,master,,,13727,6385.13727.17749.,809,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17750,CRM Plan,master,,,6385,6385.17750.,327,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],166
17753,PRM Plan,master,,,17749,6385.13727.17749.17753.,722,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17755,Distribution Relationship Management/Channel Conflict Management Strategy,master,,,17749,6385.13727.17749.17755.,401,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17757,Channel Management,master,,,17749,6385.13727.17749.17757.,232,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17759,Correspondence Management,master,,,17749,6385.13727.17749.17759.,312,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17761,Advisory Services/Financial Advisory Tools,master,,,17749,6385.13727.17749.17761.,114,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17763,Customer Information Profile,master,,,17749,6385.13727.17749.17763.,346,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17765,Correspondence Distribution,master,,,17749,6385.13727.17749.17765.,311,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17767,Continuing Education (Agent & Consumer),master,,,17749,6385.13727.17749.17767.,296,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17769,Financial Advisory Tools,master,,,17749,6385.13727.17749.17769.,454,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17771,Insurance Payments,master,,,13727,6385.13727.17771.,522,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17772,Catastrophe Planning,master,,,6385,6385.17772.,225,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],167
17775,Claims Management Planning,master,,,17771,6385.13727.17771.17775.,243,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17777,Retention of Payouts,master,,,17771,6385.13727.17771.17777.,825,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17779,Loss Reserve Philosophy,master,,,17771,6385.13727.17771.17779.,565,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17781,Claim Litigation Management,master,,,17771,6385.13727.17771.17781.,238,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17783,Fraud Management,master,,,17771,6385.13727.17771.17783.,474,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17785,Claims Evaluation,master,,,17771,6385.13727.17771.17785.,240,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17787,Claims Processing,master,,,17771,6385.13727.17771.17787.,244,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17789,Claims Investigation,master,,,17771,6385.13727.17771.17789.,241,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17791,Recoverables/Third-Party Collections,master,,,17771,6385.13727.17771.17791.,792,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17793,Fraud Identification,master,,,17771,6385.13727.17771.17793.,473,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17795,Salvage & Subrogation,master,,,17771,6385.13727.17771.17795.,859,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17797,Settlements,master,,,17771,6385.13727.17771.17797.,885,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
17801,Artificial Intelligence,master,,,6385,6385.17801.,20,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],168
17802,Hemu Demo Cap,master,,,6385,6385.17802.,1066,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],169
20629,Manufacturing 2.0 PLACEHOLDER,master,,,6385,6385.20629.,1067,9574,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
20885,Market & Economic,master,,,6385,6385.20885.,580,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],106
20924,Billing,master,,,6385,6385.20924.,165,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],105
20934,AR/AP,master,,,6385,6385.20934.,126,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],104
20939,Dispatch,master,,,6385,6385.20939.,397,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],103
20940,Crowd-Sourced Pickup & Delivery,master,,,6385,6385.20940.,329,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],102
20952,Handsfree,master,,,6385,6385.20952.,484,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],101
20967,Assembly,master,,,6385,6385.20967.,23,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],100
21093,Market Analytics/Analysis,master,,,6385,6385.21093.,582,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],99
21094,Competitive Assessment,master,,,6385,6385.21094.,1026,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],98
21130,Automated Guided Vehicles,master,,,6385,6385.21130.,145,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],97
21224,Engineering,master,,,6385,6385.21224.,431,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],96
21233,Compliance Training & Monitoring,master,,,6385,6385.21233.,281,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],95
21238,Environmental Protection,master,,,6385,6385.21238.,433,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],94
21247,Regulatory,master,,,6385,6385.21247.,801,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],93
21248,Compliance Management,master,,,6385,6385.21248.,279,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],92
21262,Customer Analysis & Segmentation,master,,,6385,6385.21262.,336,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],91
21272,Customer Relationship Management,master,,,6385,6385.21272.,358,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],90
21310,Direct Sales,master,,,6385,6385.21310.,393,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],89
21317,Social Media,master,,,6385,6385.21317.,895,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],88
21324,Customer Account Management,master,,,6385,6385.21324.,333,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],61
21346,Inventory Management,master,,,21349,6385.21346.,531,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
21349,"Barcode Label, Thermal Printers",master,,,6385,6385.21349.,164,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],87
21380,Source/Procure,master,,,6385,6385.21380.,899,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],86
21387,Vendor Management,master,,,6385,6385.21387.,960,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],85
21392,Monitor & Predictive Alerts,master,,,6385,6385.21392.,608,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],84
21395,Demand Planning,master,,,6385,6385.21395.,384,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],83
21402,Finished Goods Inventory,master,,,6385,6385.21402.,462,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],82
21431,Negotiation,master,,,6385,6385.21431.,621,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],81
21438,Scheduling,master,,,6385,6385.21438.,862,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],80
21441,Verify,master,,,6385,6385.21441.,962,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],79
21450,Assembly,master,,,6385,6385.21450.,23,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],78
21468,Maintenance,master,,,6385,6385.21468.,571,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],77
21475,Waste Disposal,master,,,6385,6385.21475.,970,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],76
21479,Order Validation,master,,,6385,6385.21479.,644,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],75
21481,Scheduling,master,,,6385,6385.21481.,862,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],74
21492,Deliver,master,,,6385,6385.21492.,28,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],73
21504,Inventory Management,master,,,6385,6385.21504.,531,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],72
21511,Pallet Design (New Materials),master,,,6385,6385.21511.,654,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],71
21520,Pick/Pack/Ship,master,,,6385,6385.21520.,689,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],70
21531,Order Management,master,,,6385,6385.21531.,643,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],69
21535,Returns Management,master,,,6385,6385.21535.,826,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],68
